1.7843e-06,-5.46
1.42813,-81.8175
0.121449,-3.47788
0.411356,-7.84923
0.555952,-7.95059
0.701595,-8.01937
0.851895,-8.10535
0.777516,-6.33245
1.12729,-8.02117
0.555334,-3.50629
0.616442,-3.49607
0.612488,-3.15103
0.665307,-3.13007
1.66011,-7.19086
1.33539,-5.35604
1.43125,-5.34158
1.02811,-3.58551
1.08761,-3.55746
1.17116,-3.60451
1.23063,-3.57407
1.49803,-4.11586
1.49437,-3.89304
1.73066,-4.2836
1.79343,-4.22513
33.2828,-74.7556
2.76811,-5.93634
2.8669,-5.87813
2.1201,-4.16102
38.4163,-72.2519
3.08334,-5.56261
40.9144,-70.8672
42.145,-70.1424
43.3627,-69.3962
3.30591,-5.09076
3.39425,-5.03229
46.9351,-67.0317
48.0978,-66.2024
49.2458,-65.3529
50.3789,-64.4835
51.4966,-63.5944
52.5986,-62.686
2.42739,-2.79245
2.46237,-2.7348
55.8072,-59.8474
56.8432,-58.8643
57.8618,-57.8633
58.8628,-56.8447
2.20866,-2.05966
60.8108,-54.7558
2.30938,-2.00757
2.35173,-1.97339
63.5931,-51.4982
16.4692,-12.8676
16.6274,-12.53
16.8355,-12.2321
17.0218,-11.9192
13.5712,-9.15421
13.6702,-8.87784
13.9333,-8.70681
14.186,-8.52412
1.18644,-0.68502
5.81616,-3.22409
6.55141,-3.4836
6.62012,-3.37327
1.90543,-0.929382
1.89417,-0.883308
1.89102,-0.841981
1.81338,-0.769775
1.67819,-0.678071
1.68977,-0.64868
1.70083,-0.619091
1.71138,-0.589313
1.73091,-0.562447
1.75003,-0.535077
1.76871,-0.50721
1.78695,-0.478854
1.80474,-0.450014
1.82206,-0.420699
1.83891,-0.390915
1.82582,-0.354946
1.30979,-0.230982
1.30374,-0.206524
1.8518,-0.260298
1.95531,-0.240129
4.23665,-0.445394
4.23382,-0.370516
4.23964,-0.29657
4.24417,-0.222534
4.2574,-0.14878
4.26935,-0.0746315
4.28,-0.00011128
4.27935,0.0745838
4.28739,0.149605
4.3041,0.225452
4.30948,0.301231
4.31353,0.377266
7.33959,0.771216
7.45405,0.91503
4.65428,0.653982
4.68166,0.741365
4.03773,0.711841
7.70582,1.49763
7.54157,1.60278
7.47347,1.72515
7.46163,1.86015
6.73256,1.80376
6.1329,1.75838
6.00565,1.83591
5.77297,1.87555
5.70154,1.963
5.65702,2.05878
5.6669,2.17511
5.74862,2.32237
1.98832,0.843914
1.99156,0.88662
1.83983,0.857854
1.83357,0.894216
72.9123,37.1476
72.2529,38.4144
71.5715,39.6695
70.8683,40.9125
70.1435,42.1431
69.3973,43.3608
68.63,44.5654
67.8418,45.7563
67.0329,46.9333
66.2036,48.096
65.3542,49.2441
64.4848,50.3772
1.90407,1.54176
1.89985,1.59404
1.90948,1.65976
1.86536,1.67945
59.8488,55.8056
58.8658,56.8416
57.8648,57.8603
56.8462,58.8613
55.8103,59.8445
54.7574,60.8093
53.6878,61.7557
52.6019,62.6833
51.4999,63.5917
50.3822,64.4808
49.2492,65.3503
1.92217,2.64541
1.89292,2.70312
45.7616,67.8382
44.5707,68.6265
43.3663,69.3939
42.1486,70.1402
2.06016,3.56793
1.99273,3.5946
1.93438,3.63766
1.86606,3.66195
1.79749,3.68498
1.74136,3.73391
1.6922,3.80027
1.64125,3.86605
1.01155,2.50335
0.956958,2.49262
1.44351,3.96544
1.38385,4.01839
1.32278,4.07046
1.26324,4.13118
1.20198,4.19104
1.13124,4.22104
1.06224,4.25955
0.996743,4.31641
0.92542,4.35271
0.448514,2.3068
0.404714,2.29458
0.483534,3.05193
0.428806,3.05
0.563267,4.58553
0.487337,4.63445
0.392429,4.48286
0.31553,4.50897
0.23941,4.56372
0.0699024,1.99878
0.0787699,4.49931
